,listing_id,name,host_id,host_name,neighbourhood_group,room_type,price,number_of_reviews,last_review,reviews_per_month,availability_365,rating,number_of_stays,5_stars,listing_added,latitude,longitude
136,34116613,Sonder | 116 John | Restful Studio + Gym,219517861,Sonder (NYC),"Manhattan, Financial District",Entire home/apt,164$,0,,,327,,,,2/6/2018,40.70845,-74.00472
137,24508874,"HOTEL ROOM LIKE!!!   WITH AFFORDABLE RATE!!!   ""P""",59156312,Viviana,"Queens, Woodhaven",Private room,89$,29,6/22/2019,2,355,3.290584236,34.8,0.767916919,12/17/2018,40.68654,-73.86672
138,35007081,Amazing 3 bedroom in Williamsburg,3005203,Elnadiv,"Brooklyn, Williamsburg",Entire home/apt,295$,1,6/16/2019,1,318,4.185229055,1.2,0.684017204,12/11/2018,40.71697,-73.94227
139,5193916,Private room available in Dumbo Brooklyn,26867230,Kayla,"Brooklyn, Fort Greene",Private room,45$,3,7/15/2016,0.08,0,4.984868192,3.6,0.677794638,1/10/2016,40.69605,-73.98207
140,9241147,Bushwick 2 bdrm near JMZ train stop,39768761,Latane,"Brooklyn, Bushwick",Entire home/apt,110$,50,12/25/2018,1.15,0,4.236280943,60,0.675992876,6/21/2018,40.69813,-73.93433
141,13273660,Large BR available near Fort Tryon Park,74795588,Aden,"Manhattan, Inwood",Private room,50$,0,,,0,,,,5/4/2018,40.86059,-73.92986
142,16389531,Great Movie-like East Village aptmt,9270927,Rafael,"Manhattan, East Village",Entire home/apt,190$,0,,,0,,,,3/24/2018,40.72461,-73.9892
143,29295665,NYC Central Park Lux Hotel w/ Brfast & Dinner incl,3053587,Allison,"Manhattan, Midtown",Private room,350$,1,4/17/2019,0.36,169,3.246633721,1.2,0.711269456,10/12/2018,40.76531,-73.9789
144,33639841,"Large furnished studio, East 56 St., NYC",191021802,Margaret,"Manhattan, Midtown",Entire home/apt,120$,0,,,159,,,,9/8/2018,40.75967,-73.96786
145,25681692,Sunny room near center of the big apple 61F2,190921808,John,"Manhattan, Hell's Kitchen",Private room,62$,6,5/8/2019,0.66,328,3.744926427,7.2,0.630143775,11/2/2018,40.7558,-73.99677
146,16029127,Sleeps 4 Guest's | CENTRALLY LOCATED | Midtown 45,64065593,ResortShare5,"Manhattan, Midtown",Entire home/apt,198$,27,5/3/2019,0.88,246,3.8451174,32.4,0.767658653,10/28/2018,40.75246,-73.97356
147,15783766,Cozy easy village apartment in central location,1546439,Isabel,"Manhattan, East Village",Private room,50$,1,11/28/2016,0.03,0,3.235757669,1.2,0.724251632,5/25/2016,40.72868,-73.99036
148,505231,"Enjoy a 1 Bedroom to share, NYC",2490915,Catherine,"Manhattan, Upper East Side",Private room,80$,1,6/22/2012,0.01,0,4.675935691,1.2,0.626559835,12/18/2011,40.77799,-73.95223
149,2924528,Spacious room in the heart of Manhattan (Downtown),14932802,Winona,"Manhattan, Chinatown",Private room,87$,9,11/4/2018,0.63,89,4.526590893,10.8,0.889664079,5/1/2018,40.71782,-73.99422
150,19220496,Parkside luxury - studio with balcony,23257199,Rachel,"Brooklyn, Crown Heights",Entire home/apt,84$,8,11/24/2017,0.33,0,3.84405785,9.6,0.737124371,5/21/2017,40.67375,-73.96255
151,28560837,Rock Rock Rockaway Beach House,92523072,Bill,"Queens, Rockaway Beach",Entire home/apt,150$,14,7/3/2019,7.24,97,3.744043195,16.8,0.730705815,12/28/2018,40.58862,-73.81276
152,29135220,Parisian Style Apartment in Heart of Brooklyn,32830245,Dora,"Brooklyn, Prospect Heights",Entire home/apt,180$,9,6/13/2019,1.01,0,4.215744328,10.8,0.604276027,12/8/2018,40.68063,-73.97334
153,20407916,Renovated 3 BED 2 BATH Williamsburg Townhouse APT,144602805,Sung Ae,"Brooklyn, Williamsburg",Entire home/apt,300$,34,6/23/2019,1.55,239,4.141254962,40.8,0.632117541,12/18/2018,40.71041,-73.9663
154,282514,"Own Room & Bath, Sunny Town House, 18"" to Wall St",1464358,Dian,"Brooklyn, Bedford-Stuyvesant",Private room,97$,29,6/25/2019,1.57,118,3.976202513,34.8,0.648494541,12/20/2018,40.68106,-73.9292
155,14066702,Room in Uptown Manhattan,84463909,Sandra,"Manhattan, Washington Heights",Private room,70$,15,5/2/2017,0.43,95,3.481978893,18,0.740920275,10/27/2016,40.8385,-73.94313
156,16568252,"Huge Fort Greene Loft, Prime!",327489,Anthony,"Brooklyn, Fort Greene",Entire home/apt,125$,8,6/30/2019,0.31,185,4.370410145,9.6,0.755329792,12/25/2018,40.69269,-73.9737
157,28965064,Bright clean modern spacious with big front porch!,1093167,Paul,"Brooklyn, Crown Heights",Entire home/apt,150$,3,10/14/2018,0.33,95,3.007881672,3.6,0.637944585,4/10/2018,40.68076,-73.96415
158,7448093,stylish apartment w/ backyard,6223874,Rachael,"Brooklyn, Greenpoint",Entire home/apt,185$,3,2/11/2017,0.06,0,3.260622856,3.6,0.649691988,8/8/2016,40.73059,-73.95651
159,27890781,Hidden gem that's  only 15 minutes from Manhattan.,210687004,Didier,"Queens, Woodside",Private room,83$,0,,,126,,,,5/8/2018,40.75537,-73.90741
160,35972633,New Boutique Sunny Luxury Williamsburg Condo,269112262,Sam,"Brooklyn, Williamsburg",Entire home/apt,175$,0,,,81,,,,3/23/2018,40.71443,-73.9527
161,24226528,Private Bedroom w/ Private Entrance-Williamsburg!,1525346,Jenn,"Brooklyn, Williamsburg",Private room,73$,25,5/13/2019,1.64,48,3.676519677,30,0.7657459,11/7/2018,40.70949,-73.94892
162,35991985,Penthouse Lofts + Private Terrace!,270590027,Amanda,"Brooklyn, Williamsburg",Entire home/apt,599$,1,7/5/2019,1,346,3.636740881,1.2,0.702868995,12/30/2018,40.70907,-73.95054
163,8319488,Spacious park slope 2 bedroom,43126563,Andrew,"Brooklyn, Park Slope",Entire home/apt,300$,70,6/30/2019,1.51,338,4.43367965,84,0.686832693,12/25/2018,40.67173,-73.98303
164,3876850,Beautiful -  Upper West Side ,20033436,Michael,"Manhattan, Upper West Side",Private room,250$,6,5/19/2015,0.1,365,3.276974474,7.2,0.636035516,11/13/2014,40.79254,-73.97531
165,24633539,Private East Village Room With Great Light/Views,63409074,Kara,"Manhattan, East Village",Private room,60$,7,6/13/2019,0.58,126,4.897729368,8.4,0.605926969,12/8/2018,40.72081,-73.97921
166,12740226,Cozy room in heart of Williamsburg,3038856,Samir,"Brooklyn, Williamsburg",Private room,70$,9,5/28/2018,0.24,0,4.863723145,10.8,0.84383809,11/22/2017,40.71403,-73.96171
167,765563,Big Comfy Beds & Breakfast on the Deck,4036685,Norman,"Queens, Bayside",Entire home/apt,299$,67,6/20/2019,0.95,322,4.481129804,80.4,0.69669714,12/15/2018,40.75666,-73.76314
168,10473052,Room in the heart of Williamsburg,41832478,Caroline,"Brooklyn, Williamsburg",Private room,70$,0,,,0,,,,5/24/2018,40.71852,-73.95897
169,4519764,Private Space in Manhattan 8/25-9/9,16310013,Tan,"Manhattan, Washington Heights",Private room,29$,0,,,0,,,,7/2/2018,40.85181,-73.93824
170,14163104,Cozy Studio in Astoria NYC,85667130,Anna,"Queens, Ditmars Steinway",Private room,90$,80,7/2/2019,2.35,350,3.183871844,96,0.715147601,12/27/2018,40.77943,-73.9117
171,22339572,*Tr)  Charming Private Room 20 min to manhattan,154258141,Elsie,"Brooklyn, Bushwick",Private room,64$,46,6/19/2019,2.67,352,3.165046558,55.2,0.750112183,12/14/2018,40.68822,-73.91639
172,7116071,30 Minutes to Manhattan / Sleeps 7,36903907,Moe,"Brooklyn, Bensonhurst",Entire home/apt,,207,7/2/2019,4.26,287,3.990992106,248.4,0.685575969,12/27/2018,40.61112,-74.00028
173,11699080,Single room in Bushwick w/backyard,1838844,Andrew,"Brooklyn, Bushwick",Private room,50$,0,,,0,,,,5/2/2018,40.70153,-73.9169
174,35966653,"Bright, contemporary and best location",24232061,Tracy,"Manhattan, Upper East Side",Private room,122$,0,,,306,,,,6/7/2018,40.77297,-73.9553
175,35465967,Cozy room in the heart of SoHo,266829739,Peel,"Manhattan, SoHo",Private room,70$,0,,,96,,,,3/5/2018,40.72208,-74.00389
176,35314242,"A Private and Comfy, Bohemian  Room",161829611,Gabrielle,"Manhattan, Washington Heights",Private room,66$,2,6/30/2019,2,60,3.351757326,2.4,0.645748767,12/25/2018,40.8564,-73.92703
177,27106745,New York City-Spacious Private Bedroom,203855380,Sheryl,"Manhattan, East Village",Private room,160$,17,6/30/2019,1.48,0,3.902019836,20.4,0.644162772,12/25/2018,40.72327,-73.98105
178,18248683,Sunny East Village Apartment,126101478,Bobby,"Manhattan, East Village",Entire home/apt,140$,1,5/3/2017,0.04,0,4.586548639,1.2,0.685965023,10/28/2016,40.72412,-73.97911
179,4410626,Spacious neo-country seaside loft,22893493,Nick,"Brooklyn, Red Hook",Entire home/apt,245$,50,6/2/2019,0.92,19,4.928461086,60,0.823554898,11/27/2018,40.68039,-74.01729
180,25517197,HUGE Soho LOFT 2 Bedrooms 2 Bathrooms,50249843,Na,"Manhattan, SoHo",Entire home/apt,350$,11,10/8/2018,0.87,0,3.827989049,13.2,0.680432674,4/4/2018,40.7228,-74.00644
181,729841,Gorgeous Apt Heart of West Villlage,73549,Melinda,"Manhattan, West Village",Entire home/apt,200$,23,12/7/2018,0.32,0,3.46193388,27.6,0.737086533,6/3/2018,40.73616,-74.004
182,24178083,Charming mezzanine bedroom near Prospect Park,179778880,Marcus,"Brooklyn, Sunset Park",Private room,45$,37,5/18/2019,2.61,308,4.227430063,44.4,0.779302256,11/12/2018,40.66179,-73.99062
183,30574764,"Lovely, Convenient & Renovated Bushwick BK Room.",137358866,Kazuya,"Brooklyn, Bushwick",Private room,35$,4,5/12/2019,0.66,269,3.751657453,4.8,0.781414366,11/6/2018,40.69262,-73.91198
184,20901820,Hidden Gem in the Heart of Park Slope,41407057,Jason,"Brooklyn, South Slope",Entire home/apt,95$,4,7/2/2018,0.19,0,3.396565948,4.8,0.689142405,12/27/2017,40.66675,-73.988
185,13288854,Large Sunny Room in Big Loft,15798864,Tobias,"Brooklyn, Bedford-Stuyvesant",Private room,65$,6,1/4/2018,0.16,0,3.925895852,7.2,0.689846144,7/1/2017,40.69646,-73.96059
186,36312752,Spacious 1 bedroom Open Concept Apt in E Flatbush.,45631198,Arturo,"Brooklyn, East Flatbush",Entire home/apt,63$,0,,,19,,,,2/7/2018,40.63845,-73.94365
187,3652230,Bay Beauty - Room On The Water!,681225,Haya,"Queens, Rockaway Beach",Private room,113$,36,7/7/2019,0.74,365,4.536639644,43.2,0.918675044,1/1/2019,40.5903,-73.8143
188,36236981,~MANHATTAN CENTRAL~,268598775,Al,"Manhattan, Lower East Side",Entire home/apt,249$,0,,,91,,,,3/8/2018,40.71984,-73.9865
189,34336812,"2 BR Apt close to LGA, JFK & Midtown (2A)",259229690,Rina,"Queens, Woodside",Entire home/apt,179$,5,6/30/2019,2.59,23,3.674653589,6,0.620676253,12/25/2018,40.74553,-73.89212
190,13395955,Adorable Prospect Heights 1 Bedroom,34468399,Nancy,"Brooklyn, Prospect Heights",Entire home/apt,,3,7/21/2018,0.08,0,3.449585321,3.6,0.602584852,1/15/2018,40.67649,-73.96697
191,6452940,Spacious Studio in Midtown,19475826,Mark,"Manhattan, Murray Hill",Entire home/apt,125$,21,12/30/2016,0.44,0,4.067162439,25.2,0.780995581,6/26/2016,40.7487,-73.97358
192,20983319,Large Comfortable Cozy Room,33589349,Henry,"Queens, Richmond Hill",Private room,85$,0,,,88,,,,5/24/2018,40.69002,-73.83688
193,12004175,Private Master Bedroom in Luxury Bu,13340829,Lin,"Brooklyn, Crown Heights",Private room,60$,1,8/18/2016,0.03,0,4.816929981,1.2,0.72307728,2/13/2016,40.67543,-73.96312
194,21619569,Modern 3BR/2Bath Home 10 mins From JFK,157275347,Sydney,"Queens, Jamaica",Entire home/apt,128$,141,6/30/2019,7.24,164,4.324225488,169.2,0.769663943,12/25/2018,40.68054,-73.76712
195,16178531,2 Floor Epic Loft in Prime Bushwick,3473672,Andrew,"Brooklyn, Williamsburg",Entire home/apt,175$,21,6/28/2019,0.81,313,4.718151831,25.2,0.820002034,12/23/2018,40.70484,-73.9377
196,13453271,"NEAR CENTRAL PARK, TIMES SQUARE, COLUMBIA UNIV.",17848380,Yi Qun,"Manhattan, Upper West Side",Private room,120$,12,5/19/2019,0.35,338,3.070272385,14.4,0.757012641,11/13/2018,40.79669,-73.97126
197,36410519,Sunlight charming apt. in the heart of Brooklyn,121384174,Luciana Paula,"Brooklyn, Park Slope",Entire home/apt,111$,0,,,0,,,,8/5/2018,40.66716,-73.98101
198,26228457,Brooklyn Brownstone (blue bedroom - single bed),80292073,Julie,"Brooklyn, South Slope",PRIVATE ROOM,60$,7,6/2/2019,0.59,56,4.849267363,8.4,0.689718549,11/27/2018,40.66323,-73.98138
199,25774787,"Cozy & Chic 1 Bedroom, Upper East Side, Manhattan",61981690,Roseanne,"Manhattan, Upper East Side",Entire home/apt,189$,18,7/3/2019,1.4,21,3.825165917,21.6,0.773028214,12/28/2018,40.7752,-73.95572
200,34954639,"Private Bedroom Stylish, Cozy Apartment- Gramercy",263383528,Irina,"Manhattan, Gramercy",Private room,245$,2,7/2/2019,2,179,4.628430171,2.4,0.655451506,12/27/2018,40.73712,-73.98844
201,564751,Artist space for creative nomads.,2777672,Kalae,"Manhattan, Upper West Side",Shared room,76$,158,5/5/2019,1.91,324,4.092431081,189.6,0.769999739,10/30/2018,40.80165,-73.96287
202,15110120,Great Location! Brooklyn Heights One Bedroom,3186019,Philippe,"Brooklyn, Brooklyn Heights",Entire home/apt,188$,25,6/27/2019,0.74,30,4.275350845,30,0.690768639,12/22/2018,40.69293,-73.99113
203,5511067,"Studio in heart of Cobble Hill, BK",28577246,Nick,"Brooklyn, Boerum Hill",Entire home/apt,85$,3,9/28/2015,0.06,0,4.205650781,3.6,0.787177618,3/25/2015,40.68607,-73.99048
204,29792926,Sun-lit downtown apartment in the West Village,224141746,Germaine,"Manhattan, West Village",Entire home/apt,179$,3,5/24/2019,0.49,10,4.943956157,3.6,0.739141397,11/18/2018,40.73176,-74.00428
205,21058573,Beautiful Cypress Hills apt,14719992,Yoni,"Brooklyn, Cypress Hills",Entire home/apt,106$,2,11/4/2018,0.11,0,3.012543623,2.4,0.611654573,5/1/2018,40.67966,-73.89028
206,24654607,The East Village Home: The Cabin Room,126034120,Roni,"Manhattan, East Village",Private room,95$,67,6/22/2019,4.59,241,4.181070483,80.4,0.634762194,12/17/2018,40.72607,-73.97631
207,25975428,Cozy & Modern 2 beds Apt. newly renovated BK/NYC,195238640,Yado & Vane,"Brooklyn, Crown Heights",Entire home/apt,190$,26,6/26/2019,2.07,251,4.910982726,31.2,0.85601972,12/21/2018,40.67411,-73.93023
208,15297194,Cozy Island Bedroom near Ferry,96341353,Tony & Grace,"Staten Island, St. George",Private room,70$,60,6/16/2019,1.84,336,3.411288158,72,0.75290356,12/11/2018,40.64055,-74.0784
209,25927829,Soho!  Amazing Single Room!,192951036,Jasmine,"Manhattan, SoHo",Private room,119$,35,6/23/2019,2.75,156,3.885750087,42,0.789297273,12/18/2018,40.7258,-73.99969
210,9396442,Upper west Apt close to Central Pk,26347594,Mahesh,"Manhattan, Upper West Side",Private room,108$,11,12/8/2017,0.25,0,4.390221602,13.2,0.703717224,6/4/2017,40.77772,-73.98514
211,27891791,Comfort Away from Home,205188960,Patrick,"Brooklyn, East Flatbush",Entire home/apt,75$,12,6/30/2019,1.21,167,4.832014693,14.4,0.851588904,12/25/2018,40.6491,-73.92532
212,32595490,Peaceful 2 Bedroom apartment in a private house,245003299,Yoselyn,"Bronx, Clason Point",Entire home/apt,95$,27,7/5/2019,8.62,153,3.851150691,32.4,0.634018298,12/30/2018,40.80924,-73.85107
213,32241142,Sonder | Stock Exchange | Tranquil 1BR + Kitchen,219517861,Sonder (NYC),"Manhattan, Financial District",Entire home/apt,214$,3,5/25/2019,1.23,333,3.0455393,3.6,0.694338025,11/19/2018,40.70766,-74.01074
214,30999038,"Amazing location,  A gem in Soho two bedroom",231515893,Chris,"Manhattan, SoHo",Entire home/apt,183$,35,7/2/2019,5.36,294,3.753834386,42,0.760216398,12/27/2018,40.7274,-74.0026
215,14195524,Lincoln Square - Upper West Side Haven,86090561,Alicia,"Manhattan, Upper West Side",Private room,110$,84,6/23/2019,2.35,301,4.795211078,100.8,0.846207414,12/18/2018,40.79919,-73.96249
216,666220,Beautiful East Village apartment,2490963,Matteo,"Manhattan, East Village",Private room,75$,6,7/11/2013,0.07,0,4.443631563,7.2,0.716582888,1/5/2013,40.72771,-73.98172
217,13148370,Beautiful Garden Level Apartment in Brooklyn,18893401,Angela,"Brooklyn, Fort Greene",Entire home/apt,225$,11,6/15/2017,0.3,0,3.466225059,13.2,0.757025632,12/10/2016,40.68457,-73.96969
218,29624337,Quiet spacious Williamsburg room w/ private bath,222990788,Reni,"Brooklyn, Williamsburg",Private room,100$,4,12/11/2018,0.52,0,4.820256815,4.8,0.743925729,6/7/2018,40.71018,-73.94671
219,34152348,Awesome 3 bedroom apartment in best location,29092144,Katrin,"Manhattan, Chelsea",Entire home/apt,320$,2,5/16/2019,0.97,299,3.787041721,2.4,0.643132694,11/10/2018,40.7465,-73.9981
220,28711718,Harlem apartment,57430885,Diana,"Manhattan, Harlem",Private room,39$,1,1/8/2019,0.16,0,4.780208985,1.2,0.637624156,7/5/2018,40.81574,-73.94212
221,29907089,Clean and Cozy 1Bedroom near LGA,174976495,Jorge,"Queens, College Point",Private room,45$,7,1/5/2019,0.88,0,4.188162183,8.4,0.762734334,7/2/2018,40.78497,-73.85754
222,2012750,"LOVELY 1 BEDROOM APT, BATH + KIT+ LIVING ROOM",10355206,Rosa,"Queens, Ridgewood",Entire home/apt,75$,64,11/2/2015,0.95,178,4.898020542,76.8,0.878654591,4/29/2015,40.70493,-73.90795
223,11720130,Luxurious 1BR Apt (Times Square),59625377,Bryan,"Manhattan, Hell's Kitchen",Entire home/apt,225$,24,6/25/2019,0.96,42,4.64195227,28.8,0.844360886,12/20/2018,40.75705,-73.99265
224,35409565,Two  Bedroom in 2 Family House in Brooklyn,256544529,Dem,"Brooklyn, Bedford-Stuyvesant",Entire home/apt,150$,3,7/7/2019,3,312,3.805992616,3.6,0.715306452,1/1/2019,40.68722,-73.91962
225,28730167,Quite place by the park,25326,Gregory,"Brooklyn, Windsor Terrace",Entire home/apt,105$,15,6/7/2019,1.56,269,4.006551586,18,0.691449704,12/2/2018,40.65777,-73.97487
226,6363796,Colorful & Spacious near A Express,14104449,Andrew,"Manhattan, Washington Heights",Private,88$,48,6/30/2019,0.97,122,3.522450962,57.6,0.767419937,12/25/2018,40.85111,-73.93325
227,32329737,One stop away manhattan #2,91605357,Tina,"Brooklyn, Williamsburg",Private room,60$,26,6/29/2019,6.5,21,4.082872898,31.2,0.692323015,12/24/2018,40.70738,-73.95569
228,21551617,Summer Savings! Central Park 1BR/1Bath/UWS,156699963,Jennifer,"Manhattan, Upper West Side",Entire home/apt,350$,11,5/22/2019,0.54,80,3.822305633,13.2,0.60759188,11/16/2018,40.77538,-73.97743
229,32617384,"2nd Floor, Room # 3 (9'x12')",244817841,Aminul,"Brooklyn, East New York",Private room,35$,7,6/16/2019,1.75,252,4.571030567,8.4,0.672958834,12/11/2018,40.66934,-73.89402
230,1347126,Bedroom for 2 in 1896 townhouse,7308715,Brooke,"Brooklyn, Fort Greene",Private room,65$,14,5/31/2019,0.2,275,4.294236846,16.8,0.697823525,11/25/2018,40.69774,-73.97076
231,30799727,Cozy and clean room. Easy transportation,160923266,Mario,"Brooklyn, Greenpoint",Private room,70$,0,,,0,,,,2/18/2018,40.73324,-73.95101
232,34666999,Charming studio steps from Brooklyn Bridge!,21263506,Vikki,"Brooklyn, Vinegar Hill",Entire home/apt,200$,0,,,1,,,,7/13/2018,40.70358,-73.98316
233,19858046,Perfect Grand Central apartment,140433041,Ariel,"Manhattan, Midtown",Entire home/apt,325$,21,12/29/2018,0.89,2,3.225787163,25.2,0.611790412,6/25/2018,40.75083,-73.97271
234,18566802,"Beautiful Luxury Studio, Heart of Theater District",11334992,Jessica,"Manhattan, Hell's Kitchen",Shared room,105$,1,6/5/2017,0.04,0,3.642450907,1.2,0.760677322,11/30/2016,40.76059,-73.98865
235,2237981,Cool UES 1 Bed Sleeps upto 4,2261678,Ayesha,"Manhattan, Upper East Side",Entire home/apt,250$,0,,,0,,,,9/14/2018,40.77331,-73.95067
236,35600829,"Charming 1 Bedroom On Broadway, next to subway!",243660343,Dan,"Manhattan, Harlem",Entire home/apt,115$,0,,,211,,,,7/17/2018,40.82549,-73.95133
237,4777236,Private floor and entrance in townhouse,3295012,Marc & Farnoosh,"Queens, Rego Park",Private room,70$,28,6/22/2019,0.61,325,4.306997715,33.6,0.630194376,12/17/2018,40.72018,-73.86322
238,2874695,Pvt Bedroom in Williamsburg Central,164781,Sine,"Brooklyn, Williamsburg",Private room,100$,5,9/30/2018,0.09,296,3.380893565,6,0.684787729,3/27/2018,40.71242,-73.96793
239,2489407,Peaceful Bed w Breakfast - Manhattan,3562864,Daniel,"Manhattan, Upper East Side",Private room,84$,150,6/21/2019,2.38,294,3.620947872,180,0.7176312,12/16/2018,40.77194,-73.94773
240,27903031,Prewar Gem in Middle of Everything!,7580102,(Email hidden by Airbnb),"Manhattan, Midtown",Private room,,3,11/17/2018,0.31,0,3.914751207,3.6,0.69113878,5/14/2018,40.76399,-73.98077
241,32283154,70KO,164144705,Gabriel,"Brooklyn, Bedford-Stuyvesant",Private room,220$,0,,,178,,,,2/8/2018,40.6892,-73.95213
242,28225706,MI DULCE MORADA,212526912,Martha Liliana,"Queens, East Elmhurst",Private room,60$,4,6/9/2019,0.4,325,4.021291984,4.8,0.763955924,12/4/2018,40.75598,-73.8837
243,33346748,"Comfortable Stay in Historic, Brooklyn Brownstone",24761711,Aron,"Brooklyn, Kensington",Entire home/apt,525$,0,,,42,,,,7/10/2018,40.64714,-73.98107
244,774791,Very clean bed room in queens NYC,1528912,Weiwei,"Queens, Flushing",Private room,55$,31,6/28/2018,0.53,282,4.357342226,37.2,0.779581842,12/23/2017,40.75612,-73.82517
245,28834703,Beautiful Brooklyn Brownstone Entire Parlor Floor.,217432173,Dan,"Brooklyn, Bedford-Stuyvesant",Entire home/apt,130$,48,6/27/2019,5.12,267,4.942265403,57.6,0.913647482,12/22/2018,40.68085,-73.94354
246,31057368,2 bedroom apt in the heart of Bushwick (House),13143585,Robert,"Brooklyn, Bushwick",Entire home/apt,250$,1,12/30/2018,0.16,0,4.818934012,1.2,0.671203914,6/26/2018,40.69577,-73.92612
